"Time","PKG","DRAM","OTHER","GPU"
2025-03-01 16:43:26,1.31,0,5.91,0
2025-03-01 16:43:27,1.31,0,5.91,0
2025-03-01 16:43:28,1.31,0,5.91,0
2025-03-01 16:43:29,1.31,0,5.91,0
2025-03-01 16:43:30,1.31,0,5.91,0
2025-03-01 16:43:31,1.31,0,5.91,0
2025-03-01 16:43:32,1.31,0,5.91,0
2025-03-01 16:43:33,1.31,0,5.91,0
2025-03-01 16:43:34,1.31,0,5.91,0
2025-03-01 16:43:35,1.31,0,5.91,0
2025-03-01 16:43:36,1.31,0,5.91,0
2025-03-01 16:43:37,1.31,0,5.91,0
2025-03-01 16:43:38,1.31,0,5.91,0
2025-03-01 16:43:39,1.31,0,5.91,0
2025-03-01 16:43:40,1.31,0,5.91,0
2025-03-01 16:43:41,1.31,0,5.91,0
2025-03-01 16:43:42,1.31,0,5.91,0
2025-03-01 16:43:43,1.31,0,5.91,0
2025-03-01 16:43:44,1.31,0,5.91,0
2025-03-01 16:43:45,1.31,0,5.91,0
2025-03-01 16:43:46,1.31,0,5.91,0
2025-03-01 16:43:47,1.31,0,5.91,0
2025-03-01 16:43:48,1.31,0,5.91,0
2025-03-01 16:43:49,1.31,0,5.91,0
2025-03-01 16:43:50,1.31,0,5.91,0
2025-03-01 16:43:51,1.31,0,5.91,0
2025-03-01 16:43:52,1.31,0,5.91,0
2025-03-01 16:43:53,1.31,0,5.91,0
2025-03-01 16:43:54,1.31,0,5.91,0
2025-03-01 16:43:55,1.39,0,5.79,0
2025-03-01 16:43:56,1.39,0,5.79,0
2025-03-01 16:43:57,1.39,0,5.79,0
2025-03-01 16:43:58,1.39,0,5.79,0
2025-03-01 16:43:59,1.39,0,5.79,0
2025-03-01 16:44:00,1.39,0,5.79,0
2025-03-01 16:44:01,1.39,0,5.79,0
2025-03-01 16:44:02,1.39,0,5.79,0
2025-03-01 16:44:03,1.39,0,5.79,0
2025-03-01 16:44:04,1.39,0,5.79,0
2025-03-01 16:44:05,1.39,0,5.79,0
2025-03-01 16:44:06,1.39,0,5.79,0
2025-03-01 16:44:07,1.39,0,5.79,0
2025-03-01 16:44:08,1.39,0,5.79,0
2025-03-01 16:44:09,1.39,0,5.79,0
2025-03-01 16:44:10,1.39,0,5.79,0
2025-03-01 16:44:11,1.39,0,5.79,0
2025-03-01 16:44:12,1.39,0,5.79,0
2025-03-01 16:44:13,1.39,0,5.79,0
2025-03-01 16:44:14,1.39,0,5.79,0
2025-03-01 16:44:15,1.39,0,5.79,0
2025-03-01 16:44:16,1.39,0,5.79,0
2025-03-01 16:44:17,1.39,0,5.79,0
2025-03-01 16:44:18,1.39,0,5.79,0
2025-03-01 16:44:19,1.39,0,5.79,0
2025-03-01 16:44:20,1.39,0,5.79,0
2025-03-01 16:44:21,1.39,0,5.79,0
2025-03-01 16:44:22,1.39,0,5.79,0
2025-03-01 16:44:23,1.39,0,5.79,0
2025-03-01 16:44:24,1.39,0,5.79,0
2025-03-01 16:44:25,1.38,0,5.81,0
2025-03-01 16:44:26,1.38,0,5.81,0
2025-03-01 16:44:27,1.38,0,5.81,0
2025-03-01 16:44:28,1.38,0,5.81,0
2025-03-01 16:44:29,1.38,0,5.81,0
2025-03-01 16:44:30,1.38,0,5.81,0
2025-03-01 16:44:31,1.38,0,5.81,0
2025-03-01 16:44:32,1.38,0,5.81,0
2025-03-01 16:44:33,1.38,0,5.81,0
2025-03-01 16:44:34,1.38,0,5.81,0
2025-03-01 16:44:35,1.38,0,5.81,0
2025-03-01 16:44:36,1.38,0,5.81,0
2025-03-01 16:44:37,1.38,0,5.81,0
2025-03-01 16:44:38,1.38,0,5.81,0
2025-03-01 16:44:39,1.38,0,5.81,0
2025-03-01 16:44:40,1.38,0,5.81,0
2025-03-01 16:44:41,1.38,0,5.81,0
2025-03-01 16:44:42,1.38,0,5.81,0
2025-03-01 16:44:43,1.38,0,5.81,0
2025-03-01 16:44:44,1.38,0,5.81,0
2025-03-01 16:44:45,1.38,0,5.81,0
2025-03-01 16:44:46,1.38,0,5.81,0
2025-03-01 16:44:47,1.38,0,5.81,0
2025-03-01 16:44:48,1.38,0,5.81,0
2025-03-01 16:44:49,1.38,0,5.81,0
