"Time","experimental-project-8457b5d6f6-bwdmb / app-namespace / PKG","experimental-project-8457b5d6f6-bwdmb / app-namespace / DRAM","experimental-project-8457b5d6f6-bwdmb / app-namespace / OTHER","experimental-project-8457b5d6f6-bwdmb / app-namespace / GPU"
2025-03-03 13:42:22,0.873,0,5.10,0
2025-03-03 13:42:24,0.873,0,5.10,0
2025-03-03 13:42:26,0.873,0,5.10,0
2025-03-03 13:42:28,0.873,0,5.10,0
2025-03-03 13:42:30,0.873,0,5.10,0
2025-03-03 13:42:32,0.873,0,5.10,0
2025-03-03 13:42:34,0.873,0,5.10,0
2025-03-03 13:42:36,0.857,0,5.06,0
2025-03-03 13:42:38,0.857,0,5.06,0
2025-03-03 13:42:40,0.857,0,5.06,0
2025-03-03 13:42:42,0.857,0,5.06,0
2025-03-03 13:42:44,0.857,0,5.06,0
2025-03-03 13:42:46,0.857,0,5.06,0
2025-03-03 13:42:48,0.857,0,5.06,0
2025-03-03 13:42:50,0.857,0,5.06,0
2025-03-03 13:42:52,0.857,0,5.06,0
2025-03-03 13:42:54,0.857,0,5.06,0
2025-03-03 13:42:56,0.857,0,5.06,0
2025-03-03 13:42:58,0.857,0,5.06,0
2025-03-03 13:43:00,0.857,0,5.06,0
2025-03-03 13:43:02,0.857,0,5.06,0
2025-03-03 13:43:04,0.857,0,5.06,0
2025-03-03 13:43:06,0.864,0,5.15,0
2025-03-03 13:43:08,0.864,0,5.15,0
2025-03-03 13:43:10,0.864,0,5.15,0
2025-03-03 13:43:12,0.864,0,5.15,0
2025-03-03 13:43:14,0.864,0,5.15,0
2025-03-03 13:43:16,0.864,0,5.15,0
2025-03-03 13:43:18,0.864,0,5.15,0
2025-03-03 13:43:20,0.864,0,5.15,0
2025-03-03 13:43:22,0.864,0,5.15,0
2025-03-03 13:43:24,0.864,0,5.15,0
2025-03-03 13:43:26,0.864,0,5.15,0
2025-03-03 13:43:28,0.864,0,5.15,0
2025-03-03 13:43:30,0.864,0,5.15,0
2025-03-03 13:43:32,0.864,0,5.15,0
2025-03-03 13:43:34,0.864,0,5.15,0
2025-03-03 13:43:36,0.858,0,5.05,0
2025-03-03 13:43:38,0.858,0,5.05,0
2025-03-03 13:43:40,0.858,0,5.05,0
2025-03-03 13:43:42,0.858,0,5.05,0
2025-03-03 13:43:44,0.858,0,5.05,0
2025-03-03 13:43:46,0.858,0,5.05,0
2025-03-03 13:43:48,0.858,0,5.05,0
2025-03-03 13:43:50,0.858,0,5.05,0
2025-03-03 13:43:52,0.858,0,5.05,0
2025-03-03 13:43:54,0.858,0,5.05,0
2025-03-03 13:43:56,0.858,0,5.05,0
2025-03-03 13:43:58,0.858,0,5.05,0
2025-03-03 13:44:00,0.858,0,5.05,0
2025-03-03 13:44:02,0.858,0,5.05,0
2025-03-03 13:44:04,0.858,0,5.05,0
2025-03-03 13:44:06,0.854,0,5.15,0
2025-03-03 13:44:08,0.854,0,5.15,0
2025-03-03 13:44:10,0.854,0,5.15,0
2025-03-03 13:44:12,0.854,0,5.15,0
2025-03-03 13:44:14,0.854,0,5.15,0
2025-03-03 13:44:16,0.854,0,5.15,0
2025-03-03 13:44:18,0.854,0,5.15,0
2025-03-03 13:44:20,0.854,0,5.15,0
2025-03-03 13:44:22,0.854,0,5.15,0
2025-03-03 13:44:24,0.854,0,5.15,0
2025-03-03 13:44:26,0.854,0,5.15,0
2025-03-03 13:44:28,0.854,0,5.15,0
2025-03-03 13:44:30,0.854,0,5.15,0
2025-03-03 13:44:32,0.854,0,5.15,0
2025-03-03 13:44:34,0.854,0,5.15,0
2025-03-03 13:44:36,0.855,0,5.02,0
2025-03-03 13:44:38,0.855,0,5.02,0
2025-03-03 13:44:40,0.855,0,5.02,0
2025-03-03 13:44:42,0.855,0,5.02,0
2025-03-03 13:44:44,0.855,0,5.02,0
2025-03-03 13:44:46,0.855,0,5.02,0
2025-03-03 13:44:48,0.855,0,5.02,0
2025-03-03 13:44:50,0.855,0,5.02,0
2025-03-03 13:44:52,0.855,0,5.02,0
2025-03-03 13:44:54,0.855,0,5.02,0
2025-03-03 13:44:56,0.855,0,5.02,0
2025-03-03 13:44:58,0.855,0,5.02,0
2025-03-03 13:45:00,0.855,0,5.02,0
2025-03-03 13:45:02,0.855,0,5.02,0
2025-03-03 13:45:04,0.855,0,5.02,0
2025-03-03 13:45:06,0.867,0,5.12,0
2025-03-03 13:45:08,0.867,0,5.12,0
2025-03-03 13:45:10,0.867,0,5.12,0
2025-03-03 13:45:12,0.867,0,5.12,0
2025-03-03 13:45:14,0.867,0,5.12,0
2025-03-03 13:45:16,0.867,0,5.12,0
2025-03-03 13:45:18,0.867,0,5.12,0
2025-03-03 13:45:20,0.867,0,5.12,0
2025-03-03 13:45:22,0.867,0,5.12,0
2025-03-03 13:45:24,0.867,0,5.12,0
2025-03-03 13:45:26,0.867,0,5.12,0
2025-03-03 13:45:28,0.867,0,5.12,0
2025-03-03 13:45:30,0.867,0,5.12,0
2025-03-03 13:45:32,0.867,0,5.12,0
2025-03-03 13:45:34,0.867,0,5.12,0
2025-03-03 13:45:36,0.863,0,5.21,0
2025-03-03 13:45:38,0.863,0,5.21,0
2025-03-03 13:45:40,0.863,0,5.21,0
2025-03-03 13:45:42,0.863,0,5.21,0
2025-03-03 13:45:44,0.863,0,5.21,0
2025-03-03 13:45:46,0.863,0,5.21,0
2025-03-03 13:45:48,0.863,0,5.21,0
2025-03-03 13:45:50,0.863,0,5.21,0
2025-03-03 13:45:52,0.863,0,5.21,0
2025-03-03 13:45:54,0.863,0,5.21,0
2025-03-03 13:45:56,0.863,0,5.21,0
2025-03-03 13:45:58,0.863,0,5.21,0
2025-03-03 13:46:00,0.863,0,5.21,0
2025-03-03 13:46:02,0.863,0,5.21,0
2025-03-03 13:46:04,0.863,0,5.21,0
2025-03-03 13:46:06,0.870,0,5.14,0
2025-03-03 13:46:08,0.870,0,5.14,0
2025-03-03 13:46:10,0.870,0,5.14,0
2025-03-03 13:46:12,0.870,0,5.14,0
2025-03-03 13:46:14,0.870,0,5.14,0
2025-03-03 13:46:16,0.870,0,5.14,0
2025-03-03 13:46:18,0.870,0,5.14,0
2025-03-03 13:46:20,0.870,0,5.14,0
2025-03-03 13:46:22,0.870,0,5.14,0
2025-03-03 13:46:24,0.870,0,5.14,0
2025-03-03 13:46:26,0.870,0,5.14,0
2025-03-03 13:46:28,0.870,0,5.14,0
2025-03-03 13:46:30,0.870,0,5.14,0
2025-03-03 13:46:32,0.870,0,5.14,0
2025-03-03 13:46:34,0.870,0,5.14,0
2025-03-03 13:46:36,0.863,0,5.13,0
2025-03-03 13:46:38,0.863,0,5.13,0
2025-03-03 13:46:40,0.863,0,5.13,0
2025-03-03 13:46:42,0.863,0,5.13,0
2025-03-03 13:46:44,0.863,0,5.13,0
2025-03-03 13:46:46,0.863,0,5.13,0
2025-03-03 13:46:48,0.863,0,5.13,0
2025-03-03 13:46:50,0.863,0,5.13,0
2025-03-03 13:46:52,0.863,0,5.13,0
2025-03-03 13:46:54,0.863,0,5.13,0
2025-03-03 13:46:56,0.863,0,5.13,0
2025-03-03 13:46:58,0.863,0,5.13,0
2025-03-03 13:47:00,0.863,0,5.13,0
2025-03-03 13:47:02,0.863,0,5.13,0
2025-03-03 13:47:04,0.863,0,5.13,0
2025-03-03 13:47:06,0.887,0,5.08,0
2025-03-03 13:47:08,0.887,0,5.08,0
2025-03-03 13:47:10,0.887,0,5.08,0
2025-03-03 13:47:12,0.887,0,5.08,0
2025-03-03 13:47:14,0.887,0,5.08,0
2025-03-03 13:47:16,0.887,0,5.08,0
2025-03-03 13:47:18,0.887,0,5.08,0
2025-03-03 13:47:20,0.887,0,5.08,0
2025-03-03 13:47:22,0.887,0,5.08,0
2025-03-03 13:47:24,0.887,0,5.08,0
2025-03-03 13:47:26,0.887,0,5.08,0
2025-03-03 13:47:28,0.887,0,5.08,0
2025-03-03 13:47:30,0.887,0,5.08,0
2025-03-03 13:47:32,0.887,0,5.08,0
2025-03-03 13:47:34,0.887,0,5.08,0
2025-03-03 13:47:36,0.862,0,5.11,0
2025-03-03 13:47:38,0.862,0,5.11,0
2025-03-03 13:47:40,0.862,0,5.11,0
2025-03-03 13:47:42,0.862,0,5.11,0
2025-03-03 13:47:44,0.862,0,5.11,0
2025-03-03 13:47:46,0.862,0,5.11,0
2025-03-03 13:47:48,0.862,0,5.11,0
2025-03-03 13:47:50,0.862,0,5.11,0
2025-03-03 13:47:52,0.862,0,5.11,0
2025-03-03 13:47:54,0.862,0,5.11,0
2025-03-03 13:47:56,0.862,0,5.11,0
2025-03-03 13:47:58,0.862,0,5.11,0
2025-03-03 13:48:00,0.862,0,5.11,0
2025-03-03 13:48:02,0.862,0,5.11,0
2025-03-03 13:48:04,0.862,0,5.11,0
2025-03-03 13:48:06,0.893,0,5.00,0
2025-03-03 13:48:08,0.893,0,5.00,0
2025-03-03 13:48:10,0.893,0,5.00,0
2025-03-03 13:48:12,0.893,0,5.00,0
2025-03-03 13:48:14,0.893,0,5.00,0
2025-03-03 13:48:16,0.893,0,5.00,0
2025-03-03 13:48:18,0.893,0,5.00,0
2025-03-03 13:48:20,0.893,0,5.00,0
2025-03-03 13:48:22,0.893,0,5.00,0
2025-03-03 13:48:24,0.893,0,5.00,0
2025-03-03 13:48:26,0.893,0,5.00,0
2025-03-03 13:48:28,0.893,0,5.00,0
2025-03-03 13:48:30,0.893,0,5.00,0
2025-03-03 13:48:32,0.893,0,5.00,0
2025-03-03 13:48:34,0.893,0,5.00,0
2025-03-03 13:48:36,0.863,0,5.14,0
2025-03-03 13:48:38,0.863,0,5.14,0
2025-03-03 13:48:40,0.863,0,5.14,0
2025-03-03 13:48:42,0.863,0,5.14,0
2025-03-03 13:48:44,0.863,0,5.14,0
2025-03-03 13:48:46,0.863,0,5.14,0
2025-03-03 13:48:48,0.863,0,5.14,0
2025-03-03 13:48:50,0.863,0,5.14,0
2025-03-03 13:48:52,0.863,0,5.14,0
2025-03-03 13:48:54,0.863,0,5.14,0
2025-03-03 13:48:56,0.863,0,5.14,0
2025-03-03 13:48:58,0.863,0,5.14,0
2025-03-03 13:49:00,0.863,0,5.14,0
2025-03-03 13:49:02,0.863,0,5.14,0
2025-03-03 13:49:04,0.863,0,5.14,0
2025-03-03 13:49:06,0.873,0,5.05,0
2025-03-03 13:49:08,0.873,0,5.05,0
2025-03-03 13:49:10,0.873,0,5.05,0
2025-03-03 13:49:12,0.873,0,5.05,0
2025-03-03 13:49:14,0.873,0,5.05,0
2025-03-03 13:49:16,0.873,0,5.05,0
2025-03-03 13:49:18,0.873,0,5.05,0
2025-03-03 13:49:20,0.873,0,5.05,0
2025-03-03 13:49:22,0.873,0,5.05,0
2025-03-03 13:49:24,0.873,0,5.05,0
2025-03-03 13:49:26,0.873,0,5.05,0
2025-03-03 13:49:28,0.873,0,5.05,0
2025-03-03 13:49:30,0.873,0,5.05,0
2025-03-03 13:49:32,0.873,0,5.05,0
2025-03-03 13:49:34,0.873,0,5.05,0
2025-03-03 13:49:36,0.875,0,5.04,0
2025-03-03 13:49:38,0.875,0,5.04,0
2025-03-03 13:49:40,0.875,0,5.04,0
2025-03-03 13:49:42,0.875,0,5.04,0
2025-03-03 13:49:44,0.875,0,5.04,0
2025-03-03 13:49:46,0.875,0,5.04,0
2025-03-03 13:49:48,0.875,0,5.04,0
2025-03-03 13:49:50,0.875,0,5.04,0
2025-03-03 13:49:52,0.875,0,5.04,0
2025-03-03 13:49:54,0.875,0,5.04,0
2025-03-03 13:49:56,0.875,0,5.04,0
2025-03-03 13:49:58,0.875,0,5.04,0
2025-03-03 13:50:00,0.875,0,5.04,0
2025-03-03 13:50:02,0.875,0,5.04,0
2025-03-03 13:50:04,0.875,0,5.04,0
2025-03-03 13:50:06,0.877,0,5.17,0
2025-03-03 13:50:08,0.877,0,5.17,0
2025-03-03 13:50:10,0.877,0,5.17,0
2025-03-03 13:50:12,0.877,0,5.17,0
2025-03-03 13:50:14,0.877,0,5.17,0
2025-03-03 13:50:16,0.877,0,5.17,0
2025-03-03 13:50:18,0.877,0,5.17,0
2025-03-03 13:50:20,0.877,0,5.17,0
2025-03-03 13:50:22,0.877,0,5.17,0
2025-03-03 13:50:24,0.877,0,5.17,0
2025-03-03 13:50:26,0.877,0,5.17,0
2025-03-03 13:50:28,0.877,0,5.17,0
2025-03-03 13:50:30,0.877,0,5.17,0
2025-03-03 13:50:32,0.877,0,5.17,0
2025-03-03 13:50:34,0.877,0,5.17,0
2025-03-03 13:50:36,0.880,0,5.08,0
2025-03-03 13:50:38,0.880,0,5.08,0
2025-03-03 13:50:40,0.880,0,5.08,0
2025-03-03 13:50:42,0.880,0,5.08,0
2025-03-03 13:50:44,0.880,0,5.08,0
2025-03-03 13:50:46,0.880,0,5.08,0
2025-03-03 13:50:48,0.880,0,5.08,0
2025-03-03 13:50:50,0.880,0,5.08,0
2025-03-03 13:50:52,0.880,0,5.08,0
2025-03-03 13:50:54,0.880,0,5.08,0
2025-03-03 13:50:56,0.880,0,5.08,0
2025-03-03 13:50:58,0.880,0,5.08,0
2025-03-03 13:51:00,0.880,0,5.08,0
2025-03-03 13:51:02,0.880,0,5.08,0
2025-03-03 13:51:04,0.880,0,5.08,0
2025-03-03 13:51:06,0.873,0,5.19,0
2025-03-03 13:51:08,0.873,0,5.19,0
2025-03-03 13:51:10,0.873,0,5.19,0
2025-03-03 13:51:12,0.873,0,5.19,0
2025-03-03 13:51:14,0.873,0,5.19,0
2025-03-03 13:51:16,0.873,0,5.19,0
2025-03-03 13:51:18,0.873,0,5.19,0
2025-03-03 13:51:20,0.873,0,5.19,0
2025-03-03 13:51:22,0.873,0,5.19,0
2025-03-03 13:51:24,0.873,0,5.19,0
2025-03-03 13:51:26,0.873,0,5.19,0
2025-03-03 13:51:28,0.873,0,5.19,0
2025-03-03 13:51:30,0.873,0,5.19,0
2025-03-03 13:51:32,0.873,0,5.19,0
2025-03-03 13:51:34,0.873,0,5.19,0
2025-03-03 13:51:36,0.872,0,5.05,0
2025-03-03 13:51:38,0.872,0,5.05,0
2025-03-03 13:51:40,0.872,0,5.05,0
2025-03-03 13:51:42,0.872,0,5.05,0
2025-03-03 13:51:44,0.872,0,5.05,0
2025-03-03 13:51:46,0.872,0,5.05,0
2025-03-03 13:51:48,0.872,0,5.05,0
2025-03-03 13:51:50,0.872,0,5.05,0
2025-03-03 13:51:52,0.872,0,5.05,0
2025-03-03 13:51:54,0.872,0,5.05,0
2025-03-03 13:51:56,0.872,0,5.05,0
2025-03-03 13:51:58,0.872,0,5.05,0
2025-03-03 13:52:00,0.872,0,5.05,0
2025-03-03 13:52:02,0.872,0,5.05,0
2025-03-03 13:52:04,0.872,0,5.05,0
2025-03-03 13:52:06,0.876,0,5.18,0
2025-03-03 13:52:08,0.876,0,5.18,0
2025-03-03 13:52:10,0.876,0,5.18,0
2025-03-03 13:52:12,0.876,0,5.18,0
2025-03-03 13:52:14,0.876,0,5.18,0
2025-03-03 13:52:16,0.876,0,5.18,0
2025-03-03 13:52:18,0.876,0,5.18,0
2025-03-03 13:52:20,0.876,0,5.18,0
2025-03-03 13:52:22,0.876,0,5.18,0
2025-03-03 13:52:24,0.876,0,5.18,0
2025-03-03 13:52:26,0.876,0,5.18,0
2025-03-03 13:52:28,0.876,0,5.18,0
2025-03-03 13:52:30,0.876,0,5.18,0
2025-03-03 13:52:32,0.876,0,5.18,0
2025-03-03 13:52:34,0.876,0,5.18,0
2025-03-03 13:52:36,0.867,0,5.12,0
2025-03-03 13:52:38,0.867,0,5.12,0
2025-03-03 13:52:40,0.867,0,5.12,0
2025-03-03 13:52:42,0.867,0,5.12,0
2025-03-03 13:52:44,0.867,0,5.12,0
2025-03-03 13:52:46,0.867,0,5.12,0
2025-03-03 13:52:48,0.867,0,5.12,0
2025-03-03 13:52:50,0.867,0,5.12,0
2025-03-03 13:52:52,0.867,0,5.12,0
2025-03-03 13:52:54,0.867,0,5.12,0
2025-03-03 13:52:56,0.867,0,5.12,0
2025-03-03 13:52:58,0.867,0,5.12,0
2025-03-03 13:53:00,0.867,0,5.12,0
2025-03-03 13:53:02,0.867,0,5.12,0
2025-03-03 13:53:04,0.867,0,5.12,0
2025-03-03 13:53:06,0.887,0,5.14,0
2025-03-03 13:53:08,0.887,0,5.14,0
2025-03-03 13:53:10,0.887,0,5.14,0
2025-03-03 13:53:12,0.887,0,5.14,0
2025-03-03 13:53:14,0.887,0,5.14,0
2025-03-03 13:53:16,0.887,0,5.14,0
2025-03-03 13:53:18,0.887,0,5.14,0
2025-03-03 13:53:20,0.887,0,5.14,0
2025-03-03 13:53:22,0.887,0,5.14,0
2025-03-03 13:53:24,0.887,0,5.14,0
2025-03-03 13:53:26,0.887,0,5.14,0
2025-03-03 13:53:28,0.887,0,5.14,0
2025-03-03 13:53:30,0.887,0,5.14,0
2025-03-03 13:53:32,0.887,0,5.14,0
2025-03-03 13:53:34,0.887,0,5.14,0
2025-03-03 13:53:36,0.884,0,5.05,0
2025-03-03 13:53:38,0.884,0,5.05,0
2025-03-03 13:53:40,0.884,0,5.05,0
2025-03-03 13:53:42,0.884,0,5.05,0
2025-03-03 13:53:44,0.884,0,5.05,0
2025-03-03 13:53:46,0.884,0,5.05,0
2025-03-03 13:53:48,0.884,0,5.05,0
2025-03-03 13:53:50,0.884,0,5.05,0
2025-03-03 13:53:52,0.884,0,5.05,0
2025-03-03 13:53:54,0.884,0,5.05,0
2025-03-03 13:53:56,0.884,0,5.05,0
2025-03-03 13:53:58,0.884,0,5.05,0
2025-03-03 13:54:00,0.884,0,5.05,0
2025-03-03 13:54:02,0.884,0,5.05,0
2025-03-03 13:54:04,0.884,0,5.05,0
2025-03-03 13:54:06,0.874,0,5.14,0
2025-03-03 13:54:08,0.874,0,5.14,0
2025-03-03 13:54:10,0.874,0,5.14,0
2025-03-03 13:54:12,0.874,0,5.14,0
2025-03-03 13:54:14,0.874,0,5.14,0
2025-03-03 13:54:16,0.874,0,5.14,0
2025-03-03 13:54:18,0.874,0,5.14,0
2025-03-03 13:54:20,0.874,0,5.14,0
2025-03-03 13:54:22,0.874,0,5.14,0
2025-03-03 13:54:24,0.874,0,5.14,0
2025-03-03 13:54:26,0.874,0,5.14,0
2025-03-03 13:54:28,0.874,0,5.14,0
2025-03-03 13:54:30,0.874,0,5.14,0
2025-03-03 13:54:32,0.874,0,5.14,0
2025-03-03 13:54:34,0.874,0,5.14,0
2025-03-03 13:54:36,0.884,0,5.02,0
2025-03-03 13:54:38,0.884,0,5.02,0
2025-03-03 13:54:40,0.884,0,5.02,0
2025-03-03 13:54:42,0.884,0,5.02,0
2025-03-03 13:54:44,0.884,0,5.02,0
2025-03-03 13:54:46,0.884,0,5.02,0
2025-03-03 13:54:48,0.884,0,5.02,0
2025-03-03 13:54:50,0.884,0,5.02,0
2025-03-03 13:54:52,0.884,0,5.02,0
2025-03-03 13:54:54,0.884,0,5.02,0
2025-03-03 13:54:56,0.884,0,5.02,0
2025-03-03 13:54:58,0.884,0,5.02,0
2025-03-03 13:55:00,0.884,0,5.02,0
2025-03-03 13:55:02,0.884,0,5.02,0
2025-03-03 13:55:04,0.884,0,5.02,0
2025-03-03 13:55:06,0.887,0,5.10,0
2025-03-03 13:55:08,0.887,0,5.10,0
2025-03-03 13:55:10,0.887,0,5.10,0
2025-03-03 13:55:12,0.887,0,5.10,0
2025-03-03 13:55:14,0.887,0,5.10,0
2025-03-03 13:55:16,0.887,0,5.10,0
2025-03-03 13:55:18,0.887,0,5.10,0
2025-03-03 13:55:20,0.887,0,5.10,0
2025-03-03 13:55:22,0.887,0,5.10,0
2025-03-03 13:55:24,0.887,0,5.10,0
2025-03-03 13:55:26,0.887,0,5.10,0
2025-03-03 13:55:28,0.887,0,5.10,0
2025-03-03 13:55:30,0.887,0,5.10,0
2025-03-03 13:55:32,0.887,0,5.10,0
2025-03-03 13:55:34,0.887,0,5.10,0
2025-03-03 13:55:36,0.889,0,5.09,0
2025-03-03 13:55:38,0.889,0,5.09,0
2025-03-03 13:55:40,0.889,0,5.09,0
2025-03-03 13:55:42,0.889,0,5.09,0
2025-03-03 13:55:44,0.889,0,5.09,0
2025-03-03 13:55:46,0.889,0,5.09,0
2025-03-03 13:55:48,0.889,0,5.09,0
2025-03-03 13:55:50,0.889,0,5.09,0
2025-03-03 13:55:52,0.889,0,5.09,0
2025-03-03 13:55:54,0.889,0,5.09,0
2025-03-03 13:55:56,0.889,0,5.09,0
2025-03-03 13:55:58,0.889,0,5.09,0
2025-03-03 13:56:00,0.889,0,5.09,0
2025-03-03 13:56:02,0.889,0,5.09,0
2025-03-03 13:56:04,0.889,0,5.09,0
2025-03-03 13:56:06,0.863,0,5.10,0
2025-03-03 13:56:08,0.863,0,5.10,0
2025-03-03 13:56:10,0.863,0,5.10,0
2025-03-03 13:56:12,0.863,0,5.10,0
2025-03-03 13:56:14,0.863,0,5.10,0
2025-03-03 13:56:16,0.863,0,5.10,0
2025-03-03 13:56:18,0.863,0,5.10,0
2025-03-03 13:56:20,0.863,0,5.10,0
2025-03-03 13:56:22,0.863,0,5.10,0
2025-03-03 13:56:24,0.863,0,5.10,0
2025-03-03 13:56:26,0.863,0,5.10,0
2025-03-03 13:56:28,0.863,0,5.10,0
2025-03-03 13:56:30,0.863,0,5.10,0
2025-03-03 13:56:32,0.863,0,5.10,0
2025-03-03 13:56:34,0.863,0,5.10,0
2025-03-03 13:56:36,0.866,0,5.06,0
2025-03-03 13:56:38,0.866,0,5.06,0
2025-03-03 13:56:40,0.866,0,5.06,0
2025-03-03 13:56:42,0.866,0,5.06,0
2025-03-03 13:56:44,0.866,0,5.06,0
2025-03-03 13:56:46,0.866,0,5.06,0
2025-03-03 13:56:48,0.866,0,5.06,0
2025-03-03 13:56:50,0.866,0,5.06,0
2025-03-03 13:56:52,0.866,0,5.06,0
2025-03-03 13:56:54,0.866,0,5.06,0
2025-03-03 13:56:56,0.866,0,5.06,0
2025-03-03 13:56:58,0.866,0,5.06,0
2025-03-03 13:57:00,0.866,0,5.06,0
2025-03-03 13:57:02,0.866,0,5.06,0
2025-03-03 13:57:04,0.866,0,5.06,0
2025-03-03 13:57:06,0.881,0,5.10,0
2025-03-03 13:57:08,0.881,0,5.10,0
2025-03-03 13:57:10,0.881,0,5.10,0
2025-03-03 13:57:12,0.881,0,5.10,0
2025-03-03 13:57:14,0.881,0,5.10,0
2025-03-03 13:57:16,0.881,0,5.10,0
2025-03-03 13:57:18,0.881,0,5.10,0
2025-03-03 13:57:20,0.881,0,5.10,0
2025-03-03 13:57:22,0.881,0,5.10,0
2025-03-03 13:57:24,0.881,0,5.10,0
2025-03-03 13:57:26,0.881,0,5.10,0
2025-03-03 13:57:28,0.881,0,5.10,0
2025-03-03 13:57:30,0.881,0,5.10,0
2025-03-03 13:57:32,0.881,0,5.10,0
2025-03-03 13:57:34,0.881,0,5.10,0
2025-03-03 13:57:36,0.878,0,5.06,0
2025-03-03 13:57:38,0.878,0,5.06,0
2025-03-03 13:57:40,0.878,0,5.06,0
2025-03-03 13:57:42,0.878,0,5.06,0
2025-03-03 13:57:44,0.878,0,5.06,0
2025-03-03 13:57:46,0.878,0,5.06,0
2025-03-03 13:57:48,0.878,0,5.06,0
2025-03-03 13:57:50,0.878,0,5.06,0
2025-03-03 13:57:52,0.878,0,5.06,0
2025-03-03 13:57:54,0.878,0,5.06,0
2025-03-03 13:57:56,0.878,0,5.06,0
2025-03-03 13:57:58,0.878,0,5.06,0
2025-03-03 13:58:00,0.878,0,5.06,0
2025-03-03 13:58:02,0.878,0,5.06,0
2025-03-03 13:58:04,0.878,0,5.06,0
2025-03-03 13:58:06,0.856,0,4.88,0
2025-03-03 13:58:08,0.856,0,4.88,0
2025-03-03 13:58:10,0.856,0,4.88,0
2025-03-03 13:58:12,0.856,0,4.88,0
2025-03-03 13:58:14,0.856,0,4.88,0
2025-03-03 13:58:16,0.856,0,4.88,0
2025-03-03 13:58:18,0.856,0,4.88,0
2025-03-03 13:58:20,0.856,0,4.88,0
2025-03-03 13:58:22,0.856,0,4.88,0
2025-03-03 13:58:24,0.856,0,4.88,0
2025-03-03 13:58:26,0.856,0,4.88,0
2025-03-03 13:58:28,0.856,0,4.88,0
2025-03-03 13:58:30,0.856,0,4.88,0
2025-03-03 13:58:32,0.856,0,4.88,0
2025-03-03 13:58:34,0.856,0,4.88,0
2025-03-03 13:58:36,0.869,0,5.09,0
2025-03-03 13:58:38,0.869,0,5.09,0
2025-03-03 13:58:40,0.869,0,5.09,0
2025-03-03 13:58:42,0.869,0,5.09,0
2025-03-03 13:58:44,0.869,0,5.09,0
2025-03-03 13:58:46,0.869,0,5.09,0
2025-03-03 13:58:48,0.869,0,5.09,0
2025-03-03 13:58:50,0.869,0,5.09,0
2025-03-03 13:58:52,0.869,0,5.09,0
2025-03-03 13:58:54,0.869,0,5.09,0
2025-03-03 13:58:56,0.869,0,5.09,0
2025-03-03 13:58:58,0.869,0,5.09,0
2025-03-03 13:59:00,0.869,0,5.09,0
2025-03-03 13:59:02,0.869,0,5.09,0
2025-03-03 13:59:04,0.869,0,5.09,0
2025-03-03 13:59:06,0.881,0,5.05,0
2025-03-03 13:59:08,0.881,0,5.05,0
2025-03-03 13:59:10,0.881,0,5.05,0
2025-03-03 13:59:12,0.881,0,5.05,0
2025-03-03 13:59:14,0.881,0,5.05,0
2025-03-03 13:59:16,0.881,0,5.05,0
2025-03-03 13:59:18,0.881,0,5.05,0
2025-03-03 13:59:20,0.881,0,5.05,0
2025-03-03 13:59:22,0.881,0,5.05,0
2025-03-03 13:59:24,0.881,0,5.05,0
2025-03-03 13:59:26,0.881,0,5.05,0
2025-03-03 13:59:28,0.881,0,5.05,0
2025-03-03 13:59:30,0.881,0,5.05,0
2025-03-03 13:59:32,0.881,0,5.05,0
2025-03-03 13:59:34,0.881,0,5.05,0
2025-03-03 13:59:36,0.876,0,5.06,0
2025-03-03 13:59:38,0.876,0,5.06,0
2025-03-03 13:59:40,0.876,0,5.06,0
2025-03-03 13:59:42,0.876,0,5.06,0
2025-03-03 13:59:44,0.876,0,5.06,0
2025-03-03 13:59:46,0.876,0,5.06,0
2025-03-03 13:59:48,0.876,0,5.06,0
