"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:30:11,0.233,0,0.952,0
2025-02-26 15:30:12,0.233,0,0.952,0
2025-02-26 15:30:13,0.233,0,0.952,0
2025-02-26 15:30:14,0.233,0,0.952,0
2025-02-26 15:30:15,0.233,0,0.952,0
2025-02-26 15:30:16,0.233,0,0.952,0
2025-02-26 15:30:17,0.233,0,0.952,0
2025-02-26 15:30:18,0.233,0,0.952,0
2025-02-26 15:30:19,0.233,0,0.952,0
2025-02-26 15:30:20,0.233,0,0.952,0
2025-02-26 15:30:21,0.257,0,0.799,0
2025-02-26 15:30:22,0.257,0,0.799,0
2025-02-26 15:30:23,0.257,0,0.799,0
2025-02-26 15:30:24,0.257,0,0.799,0
2025-02-26 15:30:25,0.257,0,0.799,0
2025-02-26 15:30:26,0.257,0,0.799,0
2025-02-26 15:30:27,0.257,0,0.799,0
2025-02-26 15:30:28,0.257,0,0.799,0
2025-02-26 15:30:29,0.257,0,0.799,0
2025-02-26 15:30:30,0.257,0,0.799,0
2025-02-26 15:30:31,0.257,0,0.799,0
2025-02-26 15:30:32,0.257,0,0.799,0
2025-02-26 15:30:33,0.257,0,0.799,0
2025-02-26 15:30:34,0.257,0,0.799,0
2025-02-26 15:30:35,0.257,0,0.799,0
2025-02-26 15:30:36,0.257,0,0.799,0
2025-02-26 15:30:37,0.257,0,0.799,0
2025-02-26 15:30:38,0.257,0,0.799,0
2025-02-26 15:30:39,0.257,0,0.799,0
2025-02-26 15:30:40,0.257,0,0.799,0
2025-02-26 15:30:41,0.257,0,0.799,0
2025-02-26 15:30:42,0.257,0,0.799,0
2025-02-26 15:30:43,0.257,0,0.799,0
2025-02-26 15:30:44,0.257,0,0.799,0
2025-02-26 15:30:45,0.257,0,0.799,0
2025-02-26 15:30:46,0.257,0,0.799,0
2025-02-26 15:30:47,0.257,0,0.799,0
2025-02-26 15:30:48,0.257,0,0.799,0
2025-02-26 15:30:49,0.257,0,0.799,0
2025-02-26 15:30:50,0.257,0,0.799,0
2025-02-26 15:30:51,0.260,0,0.815,0
2025-02-26 15:30:52,0.260,0,0.815,0
2025-02-26 15:30:53,0.260,0,0.815,0
2025-02-26 15:30:54,0.260,0,0.815,0
2025-02-26 15:30:55,0.260,0,0.815,0
2025-02-26 15:30:56,0.260,0,0.815,0
2025-02-26 15:30:57,0.260,0,0.815,0
2025-02-26 15:30:58,0.260,0,0.815,0
2025-02-26 15:30:59,0.260,0,0.815,0
2025-02-26 15:31:00,0.260,0,0.815,0
2025-02-26 15:31:01,0.260,0,0.815,0
2025-02-26 15:31:02,0.260,0,0.815,0
2025-02-26 15:31:03,0.260,0,0.815,0
2025-02-26 15:31:04,0.260,0,0.815,0
2025-02-26 15:31:05,0.260,0,0.815,0
2025-02-26 15:31:06,0.260,0,0.815,0
2025-02-26 15:31:07,0.260,0,0.815,0
2025-02-26 15:31:08,0.260,0,0.815,0
2025-02-26 15:31:09,0.260,0,0.815,0
2025-02-26 15:31:10,0.260,0,0.815,0
2025-02-26 15:31:11,0.260,0,0.815,0
2025-02-26 15:31:12,0.260,0,0.815,0
2025-02-26 15:31:13,0.260,0,0.815,0
2025-02-26 15:31:14,0.260,0,0.815,0
2025-02-26 15:31:15,0.260,0,0.815,0
2025-02-26 15:31:16,0.260,0,0.815,0
2025-02-26 15:31:17,0.260,0,0.815,0
2025-02-26 15:31:18,0.260,0,0.815,0
2025-02-26 15:31:19,0.260,0,0.815,0
2025-02-26 15:31:20,0.260,0,0.815,0
2025-02-26 15:31:21,0.267,0,0.820,0
2025-02-26 15:31:22,0.267,0,0.820,0
2025-02-26 15:31:23,0.267,0,0.820,0
2025-02-26 15:31:24,0.267,0,0.820,0
2025-02-26 15:31:25,0.267,0,0.820,0
2025-02-26 15:31:26,0.267,0,0.820,0
2025-02-26 15:31:27,0.267,0,0.820,0
2025-02-26 15:31:28,0.267,0,0.820,0
2025-02-26 15:31:29,0.267,0,0.820,0
2025-02-26 15:31:30,0.267,0,0.820,0
2025-02-26 15:31:31,0.267,0,0.820,0
2025-02-26 15:31:32,0.267,0,0.820,0
2025-02-26 15:31:33,0.267,0,0.820,0
2025-02-26 15:31:34,0.267,0,0.820,0
2025-02-26 15:31:35,0.267,0,0.820,0
2025-02-26 15:31:36,0.267,0,0.820,0
2025-02-26 15:31:37,0.267,0,0.820,0
2025-02-26 15:31:38,0.267,0,0.820,0
2025-02-26 15:31:39,0.267,0,0.820,0
2025-02-26 15:31:40,0.267,0,0.820,0
2025-02-26 15:31:41,0.267,0,0.820,0
2025-02-26 15:31:42,0.267,0,0.820,0
2025-02-26 15:31:43,0.267,0,0.820,0
2025-02-26 15:31:44,0.267,0,0.820,0
2025-02-26 15:31:45,0.267,0,0.820,0
2025-02-26 15:31:46,0.267,0,0.820,0
2025-02-26 15:31:47,0.267,0,0.820,0
2025-02-26 15:31:48,0.267,0,0.820,0
