"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:13:17,0.264,0,0.795,0
2025-02-26 15:13:18,0.264,0,0.795,0
2025-02-26 15:13:19,0.264,0,0.795,0
2025-02-26 15:13:20,0.264,0,0.795,0
2025-02-26 15:13:21,0.270,0,0.816,0
2025-02-26 15:13:22,0.270,0,0.816,0
2025-02-26 15:13:23,0.270,0,0.816,0
2025-02-26 15:13:24,0.270,0,0.816,0
2025-02-26 15:13:25,0.270,0,0.816,0
2025-02-26 15:13:26,0.270,0,0.816,0
2025-02-26 15:13:27,0.270,0,0.816,0
2025-02-26 15:13:28,0.270,0,0.816,0
2025-02-26 15:13:29,0.270,0,0.816,0
2025-02-26 15:13:30,0.270,0,0.816,0
2025-02-26 15:13:31,0.270,0,0.816,0
2025-02-26 15:13:32,0.270,0,0.816,0
2025-02-26 15:13:33,0.270,0,0.816,0
2025-02-26 15:13:34,0.270,0,0.816,0
2025-02-26 15:13:35,0.270,0,0.816,0
2025-02-26 15:13:36,0.270,0,0.816,0
2025-02-26 15:13:37,0.270,0,0.816,0
2025-02-26 15:13:38,0.270,0,0.816,0
2025-02-26 15:13:39,0.270,0,0.816,0
2025-02-26 15:13:40,0.270,0,0.816,0
2025-02-26 15:13:41,0.270,0,0.816,0
2025-02-26 15:13:42,0.270,0,0.816,0
2025-02-26 15:13:43,0.270,0,0.816,0
2025-02-26 15:13:44,0.270,0,0.816,0
2025-02-26 15:13:45,0.270,0,0.816,0
2025-02-26 15:13:46,0.270,0,0.816,0
2025-02-26 15:13:47,0.270,0,0.816,0
2025-02-26 15:13:48,0.270,0,0.816,0
2025-02-26 15:13:49,0.270,0,0.816,0
2025-02-26 15:13:50,0.270,0,0.816,0
2025-02-26 15:13:51,0.270,0,0.860,0
2025-02-26 15:13:52,0.270,0,0.860,0
2025-02-26 15:13:53,0.270,0,0.860,0
2025-02-26 15:13:54,0.270,0,0.860,0
2025-02-26 15:13:55,0.270,0,0.860,0
2025-02-26 15:13:56,0.270,0,0.860,0
