"Time","control-project-799bdb68d7-s958z / app-namespace / PKG","control-project-799bdb68d7-s958z / app-namespace / DRAM","control-project-799bdb68d7-s958z / app-namespace / OTHER","control-project-799bdb68d7-s958z / app-namespace / GPU"
2025-02-26 10:49:33,0.000200,0.000100,0.000300,0
2025-02-26 10:49:34,0.000200,0.000100,0.000300,0
2025-02-26 10:49:35,0.000200,0.000100,0.000300,0
2025-02-26 10:49:36,0.000200,0.000100,0.000300,0
2025-02-26 10:49:37,0.000200,0.000100,0.000300,0
2025-02-26 10:49:38,0.000200,0.000100,0.000300,0
2025-02-26 10:49:39,0.000200,0.000100,0.000300,0
2025-02-26 10:49:40,0.000200,0.000100,0.000300,0
2025-02-26 10:49:41,0.000200,0.000100,0.000300,0
2025-02-26 10:49:42,0.000200,0.000100,0.000300,0
2025-02-26 10:49:43,0.000200,0.000100,0.000300,0
2025-02-26 10:49:44,0.000200,0.000100,0.000300,0
2025-02-26 10:49:45,0.000200,0.000100,0.000300,0
2025-02-26 10:49:46,0.000200,0.000100,0.000300,0
2025-02-26 10:49:47,0.000200,0.000100,0.000300,0
2025-02-26 10:49:48,0.000200,0.000100,0.000300,0
2025-02-26 10:49:49,0.000200,0.000100,0.000300,0
2025-02-26 10:49:50,0.000200,0.000100,0.000300,0
2025-02-26 10:49:51,0.000200,0.000100,0.000300,0
2025-02-26 10:49:52,0.000200,0.000100,0.000300,0
2025-02-26 10:49:53,0.000200,0.000100,0.000300,0
2025-02-26 10:49:54,0.000200,0.000100,0.000300,0
2025-02-26 10:49:55,0.000200,0.000100,0.000300,0
2025-02-26 10:49:56,0.000200,0.000100,0.000300,0
2025-02-26 10:49:57,0.000200,0.000100,0.000300,0
2025-02-26 10:49:58,0.000200,0.000100,0.000300,0
2025-02-26 10:49:59,0.000200,0.000100,0.000300,0
2025-02-26 10:50:00,0.000200,0.000100,0.000300,0
2025-02-26 10:50:01,0.000200,0.000100,0.000300,0
2025-02-26 10:50:02,0.000200,0.000100,0.000300,0
2025-02-26 10:50:03,0.000200,0.000100,0.000300,0
2025-02-26 10:50:04,0.000200,0.000100,0.000300,0
2025-02-26 10:50:05,0.000200,0.000100,0.000300,0
2025-02-26 10:50:06,0.000200,0.000100,0.000300,0
2025-02-26 10:50:07,0.000200,0.000100,0.000300,0
2025-02-26 10:50:08,0.000200,0.000100,0.000300,0
2025-02-26 10:50:09,0.000200,0.000100,0.000300,0
2025-02-26 10:50:10,0.000200,0.000100,0.000300,0
2025-02-26 10:50:11,0.000200,0.000100,0.000300,0
2025-02-26 10:50:12,0.000200,0.000100,0.000300,0
2025-02-26 10:50:13,0.000200,0.000100,0.000300,0
2025-02-26 10:50:14,0.000200,0.000100,0.000300,0
2025-02-26 10:50:15,0.000200,0.000100,0.000300,0
2025-02-26 10:50:16,0.000200,0.000100,0.000300,0
2025-02-26 10:50:17,0.000200,0.000100,0.000300,0
2025-02-26 10:50:18,0.000200,0.000100,0.000300,0
2025-02-26 10:50:19,0.000200,0.000100,0.000300,0
2025-02-26 10:50:20,0.000200,0.000100,0.000300,0
2025-02-26 10:50:21,0.000400,0.000100,0.00110,0
2025-02-26 10:50:22,0.000400,0.000100,0.00110,0
2025-02-26 10:50:23,0.000400,0.000100,0.00110,0
2025-02-26 10:50:24,0.000400,0.000100,0.00110,0
2025-02-26 10:50:25,0.000400,0.000100,0.00110,0
2025-02-26 10:50:26,0.000400,0.000100,0.00110,0
2025-02-26 10:50:27,0.000400,0.000100,0.00110,0
2025-02-26 10:50:28,0.000400,0.000100,0.00110,0
2025-02-26 10:50:29,0.000400,0.000100,0.00110,0
2025-02-26 10:50:30,0.000400,0.000100,0.00110,0
2025-02-26 10:50:31,0.000400,0.000100,0.00110,0
2025-02-26 10:50:32,0.000400,0.000100,0.00110,0
2025-02-26 10:50:33,0.000400,0.000100,0.00110,0
2025-02-26 10:50:34,0.000400,0.000100,0.00110,0
2025-02-26 10:50:35,0.000400,0.000100,0.00110,0
2025-02-26 10:50:36,0.000400,0.000100,0.00110,0
