"Time","PKG","DRAM","OTHER","GPU"
2025-03-03 14:16:10,0.914,0,5.06,0
2025-03-03 14:16:12,0.914,0,5.06,0
2025-03-03 14:16:14,0.914,0,5.06,0
2025-03-03 14:16:16,0.914,0,5.06,0
2025-03-03 14:16:18,0.914,0,5.06,0
2025-03-03 14:16:20,0.914,0,5.06,0
2025-03-03 14:16:22,0.914,0,5.06,0
2025-03-03 14:16:24,0.914,0,5.06,0
2025-03-03 14:16:26,0.914,0,5.06,0
2025-03-03 14:16:28,0.914,0,5.06,0
2025-03-03 14:16:30,0.914,0,5.06,0
2025-03-03 14:16:32,0.914,0,5.06,0
2025-03-03 14:16:34,0.914,0,5.06,0
2025-03-03 14:16:36,0.891,0,5.07,0
2025-03-03 14:16:38,0.891,0,5.07,0
2025-03-03 14:16:40,0.891,0,5.07,0
2025-03-03 14:16:42,0.891,0,5.07,0
2025-03-03 14:16:44,0.891,0,5.07,0
2025-03-03 14:16:46,0.891,0,5.07,0
2025-03-03 14:16:48,0.891,0,5.07,0
2025-03-03 14:16:50,0.891,0,5.07,0
2025-03-03 14:16:52,0.891,0,5.07,0
2025-03-03 14:16:54,0.891,0,5.07,0
2025-03-03 14:16:56,0.891,0,5.07,0
2025-03-03 14:16:58,0.891,0,5.07,0
2025-03-03 14:17:00,0.891,0,5.07,0
2025-03-03 14:17:02,0.891,0,5.07,0
2025-03-03 14:17:04,0.891,0,5.07,0
2025-03-03 14:17:06,0.888,0,5.07,0
2025-03-03 14:17:08,0.888,0,5.07,0
2025-03-03 14:17:10,0.888,0,5.07,0
2025-03-03 14:17:12,0.888,0,5.07,0
2025-03-03 14:17:14,0.888,0,5.07,0
2025-03-03 14:17:16,0.888,0,5.07,0
2025-03-03 14:17:18,0.888,0,5.07,0
2025-03-03 14:17:20,0.888,0,5.07,0
2025-03-03 14:17:22,0.888,0,5.07,0
2025-03-03 14:17:24,0.888,0,5.07,0
2025-03-03 14:17:26,0.888,0,5.07,0
2025-03-03 14:17:28,0.888,0,5.07,0
2025-03-03 14:17:30,0.888,0,5.07,0
2025-03-03 14:17:32,0.888,0,5.07,0
2025-03-03 14:17:34,0.888,0,5.07,0
2025-03-03 14:17:36,0.898,0,4.99,0
2025-03-03 14:17:38,0.898,0,4.99,0
2025-03-03 14:17:40,0.898,0,4.99,0
2025-03-03 14:17:42,0.898,0,4.99,0
2025-03-03 14:17:44,0.898,0,4.99,0
2025-03-03 14:17:46,0.898,0,4.99,0
2025-03-03 14:17:48,0.898,0,4.99,0
2025-03-03 14:17:50,0.898,0,4.99,0
2025-03-03 14:17:52,0.898,0,4.99,0
2025-03-03 14:17:54,0.898,0,4.99,0
2025-03-03 14:17:56,0.898,0,4.99,0
2025-03-03 14:17:58,0.898,0,4.99,0
