"Time","PKG","DRAM","OTHER","GPU"
2025-03-02 20:52:36,0.547,0,2.90,0
2025-03-02 20:52:37,0.977,0,4.11,0
2025-03-02 20:52:38,0.977,0,4.11,0
2025-03-02 20:52:39,0.977,0,4.11,0
2025-03-02 20:52:40,0.977,0,4.11,0
2025-03-02 20:52:41,0.977,0,4.11,0
2025-03-02 20:52:42,0.977,0,4.11,0
2025-03-02 20:52:43,0.977,0,4.11,0
2025-03-02 20:52:44,0.977,0,4.11,0
2025-03-02 20:52:45,0.977,0,4.11,0
2025-03-02 20:52:46,0.977,0,4.11,0
2025-03-02 20:52:47,0.977,0,4.11,0
2025-03-02 20:52:48,0.977,0,4.11,0
2025-03-02 20:52:49,0.977,0,4.11,0
2025-03-02 20:52:50,0.977,0,4.11,0
2025-03-02 20:52:51,0.977,0,4.11,0
2025-03-02 20:52:52,0.977,0,4.11,0
2025-03-02 20:52:53,0.977,0,4.11,0
2025-03-02 20:52:54,0.977,0,4.11,0
2025-03-02 20:52:55,0.977,0,4.11,0
2025-03-02 20:52:56,0.977,0,4.11,0
2025-03-02 20:52:57,0.977,0,4.11,0
2025-03-02 20:52:58,0.977,0,4.11,0
2025-03-02 20:52:59,0.977,0,4.11,0
2025-03-02 20:53:00,0.977,0,4.11,0
2025-03-02 20:53:01,0.977,0,4.11,0
2025-03-02 20:53:02,0.977,0,4.11,0
2025-03-02 20:53:03,0.977,0,4.11,0
2025-03-02 20:53:04,0.977,0,4.11,0
2025-03-02 20:53:05,0.977,0,4.11,0
2025-03-02 20:53:06,0.977,0,4.11,0
2025-03-02 20:53:07,1.03,0,4.05,0
2025-03-02 20:53:08,1.03,0,4.05,0
2025-03-02 20:53:09,1.03,0,4.05,0
2025-03-02 20:53:10,1.03,0,4.05,0
2025-03-02 20:53:11,1.03,0,4.05,0
2025-03-02 20:53:12,1.03,0,4.05,0
2025-03-02 20:53:13,1.03,0,4.05,0
2025-03-02 20:53:14,1.03,0,4.05,0
2025-03-02 20:53:15,1.03,0,4.05,0
2025-03-02 20:53:16,1.03,0,4.05,0
2025-03-02 20:53:17,1.03,0,4.05,0
2025-03-02 20:53:18,1.03,0,4.05,0
2025-03-02 20:53:19,1.03,0,4.05,0
2025-03-02 20:53:20,1.03,0,4.05,0
2025-03-02 20:53:21,1.03,0,4.05,0
2025-03-02 20:53:22,1.03,0,4.05,0
2025-03-02 20:53:23,1.03,0,4.05,0
2025-03-02 20:53:24,1.03,0,4.05,0
2025-03-02 20:53:25,1.03,0,4.05,0
2025-03-02 20:53:26,1.03,0,4.05,0
2025-03-02 20:53:27,1.03,0,4.05,0
2025-03-02 20:53:28,1.03,0,4.05,0
2025-03-02 20:53:29,1.03,0,4.05,0
2025-03-02 20:53:30,1.03,0,4.05,0
2025-03-02 20:53:31,1.03,0,4.05,0
2025-03-02 20:53:32,1.03,0,4.05,0
2025-03-02 20:53:33,1.03,0,4.05,0
2025-03-02 20:53:34,1.03,0,4.05,0
2025-03-02 20:53:35,1.03,0,4.05,0
2025-03-02 20:53:36,1.03,0,4.05,0
2025-03-02 20:53:37,0.992,0,4.13,0
2025-03-02 20:53:38,0.992,0,4.13,0
2025-03-02 20:53:39,0.992,0,4.13,0
2025-03-02 20:53:40,0.992,0,4.13,0
2025-03-02 20:53:41,0.992,0,4.13,0
2025-03-02 20:53:42,0.992,0,4.13,0
