"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:08:51,0.261,0,0.853,0
2025-02-26 15:08:52,0.261,0,0.853,0
2025-02-26 15:08:53,0.261,0,0.853,0
2025-02-26 15:08:54,0.261,0,0.853,0
2025-02-26 15:08:55,0.261,0,0.853,0
2025-02-26 15:08:56,0.261,0,0.853,0
2025-02-26 15:08:57,0.261,0,0.853,0
2025-02-26 15:08:58,0.261,0,0.853,0
2025-02-26 15:08:59,0.261,0,0.853,0
2025-02-26 15:09:00,0.261,0,0.853,0
2025-02-26 15:09:01,0.261,0,0.853,0
2025-02-26 15:09:02,0.261,0,0.853,0
2025-02-26 15:09:03,0.261,0,0.853,0
2025-02-26 15:09:04,0.261,0,0.853,0
2025-02-26 15:09:05,0.261,0,0.853,0
2025-02-26 15:09:06,0.261,0,0.853,0
2025-02-26 15:09:07,0.261,0,0.853,0
2025-02-26 15:09:08,0.261,0,0.853,0
2025-02-26 15:09:09,0.261,0,0.853,0
2025-02-26 15:09:10,0.261,0,0.853,0
2025-02-26 15:09:11,0.261,0,0.853,0
2025-02-26 15:09:12,0.261,0,0.853,0
2025-02-26 15:09:13,0.261,0,0.853,0
2025-02-26 15:09:14,0.261,0,0.853,0
2025-02-26 15:09:15,0.261,0,0.853,0
2025-02-26 15:09:16,0.261,0,0.853,0
2025-02-26 15:09:17,0.261,0,0.853,0
2025-02-26 15:09:18,0.261,0,0.853,0
2025-02-26 15:09:19,0.261,0,0.853,0
2025-02-26 15:09:20,0.261,0,0.853,0
2025-02-26 15:09:21,0.263,0,0.852,0
2025-02-26 15:09:22,0.263,0,0.852,0
2025-02-26 15:09:23,0.263,0,0.852,0
2025-02-26 15:09:24,0.263,0,0.852,0
2025-02-26 15:09:25,0.263,0,0.852,0
2025-02-26 15:09:26,0.263,0,0.852,0
2025-02-26 15:09:27,0.263,0,0.852,0
2025-02-26 15:09:28,0.263,0,0.852,0
2025-02-26 15:09:29,0.263,0,0.852,0
2025-02-26 15:09:30,0.263,0,0.852,0
2025-02-26 15:09:31,0.263,0,0.852,0
2025-02-26 15:09:32,0.263,0,0.852,0
2025-02-26 15:09:33,0.263,0,0.852,0
2025-02-26 15:09:34,0.263,0,0.852,0
2025-02-26 15:09:35,0.263,0,0.852,0
2025-02-26 15:09:36,0.263,0,0.852,0
2025-02-26 15:09:37,0.263,0,0.852,0
2025-02-26 15:09:38,0.263,0,0.852,0
2025-02-26 15:09:39,0.263,0,0.852,0
2025-02-26 15:09:40,0.263,0,0.852,0
